(31,38,1)

(32,38,4)

(41,38,4)

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(24,23,3)
(24,23,3)(20,24,2)


Queue 2: 
(12,25,1)
(12,25,1)(8,27,1)


Queue 3: 
(43,22,1)
(43,22,1)(30,27,1)
(43,22,1)(30,27,1)(21,28,1)


Queue 4: 
(28,23,1)
(28,23,1)(19,26,3)


Queue 5: 
(40,25,4)
(40,25,4)(18,30,2)


Time32

Waiting Clients:

(49,33,7)

(50,33,4)

(2,35,2)

(16,35,2)

(45,35,3)

(27,37,3)

(44,37,7)

(48,37,2)

(13,38,1)

(31,38,1)

(32,38,4)

(41,38,4)

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(24,23,2)
(24,23,2)(20,24,2)


Queue 2: 
(8,27,1)


Queue 3: 
(30,27,1)
(30,27,1)(21,28,1)


Queue 4: 
(19,26,3)


Queue 5: 
(40,25,3)
(40,25,3)(18,30,2)


Time33

Waiting Clients:

(2,35,2)

(16,35,2)

(45,35,3)

(27,37,3)

(44,37,7)

(48,37,2)

(13,38,1)

(31,38,1)

(32,38,4)

(41,38,4)

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(24,23,1)
(24,23,1)(20,24,2)


Queue 2: 
(49,33,7)
(49,33,7)(50,33,4)


Queue 3: 
(21,28,1)


Queue 4: 
(19,26,2)


Queue 5: 
(40,25,2)
(40,25,2)(18,30,2)


Time34

Waiting Clients:

(2,35,2)

(16,35,2)

(45,35,3)

(27,37,3)

(44,37,7)

(48,37,2)

(13,38,1)

(31,38,1)

(32,38,4)

(41,38,4)

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(20,24,2)


Queue 2: 
(49,33,6)
(49,33,6)(50,33,4)


Queue 3 empty

Queue 4: 
(19,26,1)


Queue 5: 
(40,25,1)
(40,25,1)(18,30,2)


Time35

Waiting Clients:

(27,37,3)

(44,37,7)

(48,37,2)

(13,38,1)

(31,38,1)

(32,38,4)

(41,38,4)

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(20,24,1)
(20,24,1)(45,35,3)


Queue 2: 
(49,33,5)
(49,33,5)(50,33,4)


Queue 3: 
(2,35,2)


Queue 4: 
(16,35,2)


Queue 5: 
(18,30,2)


Time36

Waiting Clients:

(27,37,3)

(44,37,7)

(48,37,2)

(13,38,1)

(31,38,1)

(32,38,4)

(41,38,4)

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(45,35,3)


Queue 2: 
(49,33,4)
(49,33,4)(50,33,4)


Queue 3: 
(2,35,1)


Queue 4: 
(16,35,1)


Queue 5: 
(18,30,1)


Time37

Waiting Clients:

(13,38,1)

(31,38,1)

(32,38,4)

(41,38,4)

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(45,35,2)


Queue 2: 
(49,33,3)
(49,33,3)(50,33,4)


Queue 3: 
(27,37,3)


Queue 4: 
(44,37,7)


Queue 5: 
(48,37,2)


Time38

Waiting Clients:

(17,39,6)

(46,39,4)

(1,40,4)

Queue 1: 
(45,35,1)
(45,35,1)(13,38,1)


Queue 2: 
(49,33,2)
(49,33,2)(50,33,4)


Queue 3: 
(27,37,2)
(27,37,2)(31,38,1)


Queue 4: 
(44,37,6)
(44,37,6)(32,38,4)


Queue 5: 
(48,37,1)
(48,37,1)(41,38,4)


Time39

Waiting Clients:

(1,40,4)

Queue 1: 
(13,38,1)
(13,38,1)(17,39,6)


Queue 2: 
(49,33,1)
(49,33,1)(50,33,4)


Queue 3: 
(27,37,1)
(27,37,1)(31,38,1)


Queue 4: 
(44,37,5)
(44,37,5)(32,38,4)


Queue 5: 
(41,38,4)
(41,38,4)(46,39,4)


Time40

Waiting Clients:

Queue 1: 
(17,39,6)
(17,39,6)(1,40,4)


Queue 2: 
(50,33,4)


Queue 3: 
(31,38,1)


Queue 4: 
(44,37,4)
(44,37,4)(32,38,4)


Queue 5: 
(41,38,3)
(41,38,3)(46,39,4)


Time41

Waiting Clients:

Queue 1: 
(17,39,5)
(17,39,5)(1,40,4)


Queue 2: 
(50,33,3)


Queue 3 empty

Queue 4: 
(44,37,3)
(44,37,3)(32,38,4)


Queue 5: 
(41,38,2)
(41,38,2)(46,39,4)


Time42

Waiting Clients:

Queue 1: 
(17,39,4)
(17,39,4)(1,40,4)


Queue 2: 
(50,33,2)


Queue 3 empty

Queue 4: 
(44,37,2)
(44,37,2)(32,38,4)


Queue 5: 
(41,38,1)
(41,38,1)(46,39,4)


Time43

Waiting Clients:

Queue 1: 
(17,39,3)
(17,39,3)(1,40,4)


Queue 2: 
(50,33,1)


Queue 3 empty

Queue 4: 
(44,37,1)
(44,37,1)(32,38,4)


Queue 5: 
(46,39,4)


Time44

Waiting Clients:

Queue 1: 
(17,39,2)
(17,39,2)(1,40,4)


Queue 2 empty

Queue 3 empty

Queue 4: 
(32,38,4)


Queue 5: 
(46,39,3)


Time45

Waiting Clients:

Queue 1: 
(17,39,1)
(17,39,1)(1,40,4)


Queue 2 empty

Queue 3 empty

Queue 4: 
(32,38,3)


Queue 5: 
(46,39,2)


Time46

Waiting Clients:

Queue 1: 
(1,40,4)


Queue 2 empty

Queue 3 empty

Queue 4: 
(32,38,2)


Queue 5: 
(46,39,1)


Time47

Waiting Clients:

Queue 1: 
(1,40,3)


Queue 2 empty

Queue 3 empty

Queue 4: 
(32,38,1)


Queue 5 empty

Time48

Waiting Clients:

Queue 1: 
(1,40,2)


Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time49

Waiting Clients:

Queue 1: 
(1,40,1)


Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time50

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time51

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time52

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time53

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time54

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time55

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time56

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time57

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time58

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time59

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

Time60

Waiting Clients:

Queue 1 empty

Queue 2 empty

Queue 3 empty

Queue 4 empty

Queue 5 empty

average service time:3.92
average waiting time:0.78400004
peak hour:27.0
